1 - State Name,8 - Structure Number,22 - Owner Agency,CAT29 - Deck Area (sq. ft.),27 - Year Built,43A - Main Span Material,43B - Main Span Design,2014,2015,2016,2017,2018,2019,2020,2021,2022
'Kansas',000390731906980,'County Highway Agency',1009.12,1978,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',001010845003266,'County Highway Agency',489.76,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000000000390200,'County Highway Agency',1846.23,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000140817603980,'County Highway Agency',854.22,1965,'Concrete','Channel Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',001010839503060,'County Highway Agency',400.85,1925,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000150811003788,'County Highway Agency',1529.34,1900,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000720795604180,'County Highway Agency',894.27,1950,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000390713206800,'County Highway Agency',2541.04,1918,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000390713106740,'County Highway Agency',605.04,1953,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000720787504345,'County Highway Agency',516.88,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000780747705580,'County Highway Agency',4002.56,1959,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000000000780340,'County Highway Agency',1575.84,1960,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000720791004065,'County Highway Agency',738.4,1920,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000150795003882,'County Highway Agency',568.33,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000780729005988,'County Highway Agency',4259.93,1929,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',AFKSVUBV00005  ,'Air Force',1116,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000150785903900,'County Highway Agency',518.71,1936,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000000000150375,'County Highway Agency',7259.18,1893,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000720781003989,'County Highway Agency',518.71,1925,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000790797503428,'County Highway Agency',538.41,1950,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000720775504006,'County Highway Agency',439.92,1930,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000790797003267,'County Highway Agency',499.01,1957,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000780721705520,'County Highway Agency',1386.61,1950,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000790793003240,'County Highway Agency',461.56,1930,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000530747404520,'County Highway Agency',786.84,1930,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000790783603340,'County Highway Agency',593.31,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000790777903440,'County Highway Agency',538.73,1951,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000530753004227,'County Highway Agency',399.34,1920,'Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000530755004161,'County Highway Agency',590.72,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000790775603360,'County Highway Agency',516.88,1937,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000780701005646,'County Highway Agency',1024.08,1962,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000530737604440,'County Highway Agency',369.2,1915,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Fair','Fair','Fair','Fair','Poor','Poor'
'Kansas',000530737804345,'County Highway Agency',1608.67,1910,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000530733604500,'County Highway Agency',637.76,1930,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000530733004482,'County Highway Agency',400.85,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000530741304104,'County Highway Agency',661.33,1930,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000620747503900,'County Highway Agency',576.73,1932,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000790773403060,'County Highway Agency',479.96,1949,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000000000530580,'County Highway Agency',884.36,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000620747003820,'County Highway Agency',3687.18,1954,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000620745403824,'County Highway Agency',663.16,1933,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450755503400,'County Highway Agency',1488.22,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450751003509,'County Highway Agency',996.85,1910,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450747003505,'County Highway Agency',1851.39,1900,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000530723004262,'County Highway Agency',1061.32,1935,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000000000620530,'County Highway Agency',1572.39,1930,'Concrete Continuous','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000530715304320,'County Highway Agency',984.9,1925,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Fair','Fair','Fair','Fair','Fair','Fair','Poor','Poor'
'Kansas',000530715004309,'County Highway Agency',601.59,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000620711603820,'County Highway Agency',975.53,1901,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450725503360,'County Highway Agency',585.45,1925,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450729003164,'County Highway Agency',1223.64,1912,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450729503080,'County Highway Agency',479.32,1900,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450717203463,'County Highway Agency',474.47,1936,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450717603380,'County Highway Agency',556.49,1940,'Concrete','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000620701103820,'County Highway Agency',1492.63,1904,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450713803360,'County Highway Agency',973.49,1930,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450715103320,'County Highway Agency',1079.84,1955,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450715003323,'County Highway Agency',1946.55,1940,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710687804140,'County Highway Agency',473.61,1922,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450719503120,'County Highway Agency',548.53,1932,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450709903440,'County Highway Agency',608.16,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710695003905,'County Highway Agency',738.62,1938,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450719003126,'County Highway Agency',899.54,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710687004129,'County Highway Agency',439.92,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450709903369,'County Highway Agency',448.32,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Fair','Poor'
'Kansas',000450707803340,'County Highway Agency',441.32,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Fair','Poor'
'Kansas',000450701003563,'County Highway Agency',611.82,1930,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450701003101,'County Highway Agency',597.5,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450699503480,'County Highway Agency',998.03,1935,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710679603987,'County Highway Agency',479.32,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710679803940,'County Highway Agency',518.71,1915,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710673404160,'County Highway Agency',467.69,1941,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450707603085,'County Highway Agency',516.88,1930,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000840657804580,'County Highway Agency',1404.69,1982,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Fair','Fair','Fair','Fair','Poor','Poor','Poor','Poor'
'Kansas',000920693203440,'County Highway Agency',833.99,1910,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710667104140,'County Highway Agency',620,1936,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920683803560,'County Highway Agency',448.32,1925,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920693903180,'County Highway Agency',1730.84,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000450697203080,'County Highway Agency',464.14,1900,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920687203380,'County Highway Agency',1575.84,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000000000830270,'County Highway Agency',626.89,1939,'Masonry','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710661004005,'County Highway Agency',385.78,1920,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710659004029,'County Highway Agency',479.96,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710663103840,'County Highway Agency',385.78,1936,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920679603340,'County Highway Agency',474.47,1900,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920683003221,'County Highway Agency',603.86,1930,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920683503142,'County Highway Agency',643.47,1997,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710649304145,'County Highway Agency',479.96,1914,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000260629004661,'County Highway Agency',668.44,1939,'Masonry','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920669903305,'County Highway Agency',1030.11,1900,'Concrete','Arch - Deck','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920673603200,'County Highway Agency',385.03,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000830613005045,'County Highway Agency',550.04,1962,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920675303120,'County Highway Agency',558.32,1965,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710653403740,'County Highway Agency',659.29,1920,'Steel','Truss - Thru','Poor','Fair','Fair','Fair','Fair','Fair','Fair','Poor','Poor'
'Kansas',999918300830034,'State Highway Agency',5682.91,1932,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000710639004045,'County Highway Agency',997.38,1936,'Masonry','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920655403560,'County Highway Agency',559.08,1910,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920671003041,'County Highway Agency',450.68,1920,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920663003288,'County Highway Agency',787.92,1930,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920661003344,'County Highway Agency',1398.55,1996,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920661803300,'County Highway Agency',1345.49,1910,'Steel','Stringer/Multi-beam or Girder','Poor','Fair','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920655203520,'County Highway Agency',495.79,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000830595905120,'County Highway Agency',1083.39,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920653303380,'County Highway Agency',710.42,1966,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920661003088,'County Highway Agency',425.39,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Fair','Fair','Fair','Fair','Fair','Poor'
'Kansas',000920657003187,'County Highway Agency',548.53,1910,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000830599004889,'County Highway Agency',966.49,1958,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920651303220,'County Highway Agency',495.79,1969,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000740637003563,'County Highway Agency',421.95,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920637703360,'County Highway Agency',798.68,1910,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920647003044,'County Highway Agency',432.49,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920637603160,'County Highway Agency',385.03,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000740633603280,'County Highway Agency',400.85,1900,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000920637003149,'County Highway Agency',459.62,1969,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Kansas',000000000680250,'County Highway Agency',880.27,1928,'Masonry','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
